position,company,location,salary,summary
Scientist - Genomic Services,Centrillion,"Palo Alto, CA",,Data driven with strong data analysis and troubleshooting skills. We have immediate need of Scientist - Genomic Research Services;...
SLAM/Sensor Fusion Research Engineer/Scientist - TTT,Samsung Research America,"Mountain View, CA 94043",,"The candidate will be responsible for designing and implementing new algorithms for fusing data from traditional, software-based, and newly-created sensors...."
"Senior Manager / Principal Data Scientist, Enterprise Data Science Office",Cisco,"San Jose, CA",,At least 6 years of Experience as a Data Scientist and Associate Data Scientist. Experience working with structured data and unstructured data....
Senior Data Scientist,Chegg,"Santa Clara, CA 95054",,"SENIOR DATA SCIENTIST. It is a team composed of data scientists, engineers, mathematicians, statisticians, and business analysts...."
Machine Learning / Deep Learning Research Engineer,"Faraday Future, Inc.","San Jose, CA",,"Master’s or Doctoral degree with 3+ years of experience in machine learning or adjacent fields (computer science, statistics, data mining, data science, big..."
Data Engineer,Zipcar,"San Mateo, CA",,Data pipelines (e.g. Data processing frameworks (e.g. Contribute to data architecture and technology decisions with expert understanding of data engineering...
"Data Scientist Intern, Oculus",Facebook,"Menlo Park, CA",,"Comfortable building simple models and data manipulation, dealing with datasets, graphing plots, and deriving conclusions from data...."
"Infrastructure Data Scientist, Intern",Facebook,"Menlo Park, CA",,"Comfortable building simple models and data manipulation, dealing with datasets, graphing plots, and deriving conclusions from data...."
Data Scientist,Aruba Networks,"Santa Clara, CA",,Looking for a Data Scientist who can provide insights into data and help us build a better product! Experience working with large data sets....
Natural Language Processing Scientist (University Grad),Electronic Arts,"Redwood City, CA 94065",,"Our next NLP Scientist at EA should have:. Our group develops AI and data driven solutions to game team. From data modeling to agent building, we utilize a..."
"Research Scientist, News Feed, PhD Internship/Co-op 2018",Facebook,"Menlo Park, CA",,"Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources. Facebook is seeking research scientists to intern with..."
"Data Scientist, Underwriting Customer Enablement",Symantec,"Mountain View, CA",,Cyber insurance is a financial product that is paid out by the insurance industry to companies in case of various cyber security and data privacy incidents and...
Junior Data Scientist,Jobspring Partners,"Mountain View, CA","$130,000 - $150,000 a year",Has worked in data science environment utilizing Python for Machine Learning. A fast growing startup in the energy conservation space is looking to bring on a...
"Senior Manager / Principal Data Scientist, Enterprise Data Science Office",Cisco,"San Jose, CA",,At least 6 years of Experience as a Data Scientist and Associate Data Scientist. Experience working with structured data and unstructured data....
Senior Data Scientist,Chegg,"Santa Clara, CA 95054",,"SENIOR DATA SCIENTIST. It is a team composed of data scientists, engineers, mathematicians, statisticians, and business analysts...."
Machine Learning / Deep Learning Research Engineer,"Faraday Future, Inc.","San Jose, CA",,"Master’s or Doctoral degree with 3+ years of experience in machine learning or adjacent fields (computer science, statistics, data mining, data science, big..."
Research Scientist for Computer Vision / Machine Learning Architecture,NVIDIA,"Santa Clara, CA",,And depth in data parallel architectures and computer vision or machine learning. We are now looking for a Research Scientist for Computer Vision / Machine...
"Sr. Computer Scientist, Web & Data",Adobe,"San Jose, CA",,"Our team oversees data architecture, data Engineering, insights and analytics across Creative Cloud and large parts of Digital Media...."
"Sr. Data Scientist, IoT Security",ForeScout,"San Jose, CA",,Work with a group of security researchers and data scientists to analyze unique context-rich endpoint and network traffic data collected through our cloud...
"Research Scientist, News Feed Science",Facebook,"Menlo Park, CA",,"Build processes for the collection, visualization, and general use of data. Facebook is seeking exceptional scientists to join the News Feed Science team...."
"Applied Research Scientist, Machine Translation",Facebook,"Menlo Park, CA",,Facebook is seeking an Applied Research Scientist to join our Machine Translation Team in Menlo Park. The ideal candidate will have a strong background in...
"Research Scientist, Product Science",Facebook,"Menlo Park, CA",,Facebook is looking for researchers and data scientists to join the Product Science group within the Core Data Science team....
"Applied Research Scientist, Text Understanding",Facebook,"Menlo Park, CA",,"Keeping up with recent advances in natural language processing, machine-learning and big data processing...."
Platform Engineer - Predictive Analytics Platform,Walmart eCommerce,"Sunnyvale, CA",,"Enable data scientists, business and product partners to fully leverage our predictive analytics platform for very large volumes of data...."
Physics Based Machine Learning Research Scientist,KLA-Tencor,"Milpitas, CA 95035",,Write production modeling code at scale for high data rate systems. Design and perform experimental data analysis to gain deep understanding of the problem....
"Data Scientist, Analytics - Interfaces/ Performance",Facebook,"Menlo Park, CA",,The Data Scientist Analytics role has work across the following four areas:. Experience manipulating data sets through statistical software (ex....
"Infrastructure Data Scientist, University Grad",Facebook,"Menlo Park, CA",,"Comfortable building simple models and data manipulation, dealing with datasets, graphing plots, and deriving conclusions from data...."
Data Scientist - Social VR,Facebook,"Menlo Park, CA",,The Data Scientist Analytics role will work across the following four areas:. Building key data sets to empower operational and exploratory analysis....
"Research Scientist, Graph and Identity Research",Facebook,"Menlo Park, CA",,We are looking for researchers and applied scientists with expertise in large scale graph inferences to join the Core Data Science team....
Data Scientist (mid to senior level),Personal Capital,"San Carlos, CA 94070",,"5+ years of professional experience as a Data Scientist. Further, you will leverage large data sets and create ETL pipelines to support our Data Warehouse/Data..."
Principal Data Scientist,Scanadu,"Sunnyvale, CA 94089",,Principal Data Scientist. The Principal Data Scientist will contribute directly to Scanadu's algorithm development;...
Applied Scientist Intern,"A2Z Development Center, Inc.","Palo Alto, CA",,"Experience with large data sets. Working towards a Masters or PhD in Machine Learning, Data Mining, Statistics, Applied Mathematics, or a related field...."
Staff Software Engineer/Data Engineer,Walmart eCommerce,"Sunnyvale, CA",,"Working knowledge in data quality management, Real-time Data ETL, data automation, Cassandra/Kafka/Solr/Hadoop/Hive/Spark/SQL/Teradata...."
Operations Research Scientist,Facebook,"Menlo Park, CA",,"Our scientist team identifies business problems and solves them by using various numerical techniques, algorithms, and models in Operations Research, Data..."
"Principal Research Scientist, PK Modeling","Pharmacyclics, LLC","Sunnyvale, CA",,Review nonclinical data and utilize modeling and simulation approaches using in vitro and animal data to determine the starting dose for first in human studies...
Research Engineer - Salesforce Research (MetaMind),Desk.com,"Palo Alto, CA",,"Experience in GPU programming, data visualization, or web development. You will work closely with research scientists to develop models, prototypes, and..."
Data Scientist,Siemens AG,"Foster City, CA",,The data scientist will support the growing analytical needs of the company as customer data collection efforts expand....
Data Scientist,Fanatics Inc.,"San Mateo, CA",,"Ability to use SQL to perform data analysis. At Fanatics, we are passionate about leveraging data to drive growth and operational efficiencies...."
Data Scientist,Rakuten Marketing,"San Mateo, CA",,"The company aggregates a lot of behavioral data from various sources. MS/ PhD in fields like computer science, mathematics, statistics, machine learning,..."
Data Scientist,SignalFx,"San Mateo, CA 94401 (North Central area)",,2+ years of data science experience (or academic equivalent). Interest in data visualization and UX aspects of analytics/machine learning....
Data Scientist,LimeBike,"San Mateo, CA",,"As a data scientist, you will proactively gather data to transform signal into insight. 2+ years in an analyst, data scientist, or product manager role...."
Data Scientist,BlueVine,"Redwood City, CA",,"We are looking for a experienced Data Scientist to join BlueVine’s growing Data Science team in Redwood City, CA and lead our efforts at modeling and..."
Data Scientist,Oracle,"Redwood City, CA",,Deep experience with Data Science and Data Science Platforms. We are building an exciting new Platform for Data Science and Machine Learning at Oracle and...
Data Scientist,Upstart,"San Carlos, CA",,We're looking for someone to join our data team and help change how creditworthiness is assessed. Predictive modeling is central to us at Upstart....
Data Scientist / Researcher,Lockheed Martin,"Sunnyvale, CA 94089",,"This position will work closely with the SSC IT Analytics data scientist and analytics team members, performing data research and analysis, working with a..."
Research Scientist,Adobe,"San Jose, CA",,"Understanding of core CS including data structures, algorithms and concurrent programming. Extensive experiences solving challenging real-world data driven..."
Statistical Programmer Analyst,Genentech,"South San Francisco, CA",,"Has good understanding of data collection and database concepts including data flows in clinical trials, and Pharma industry data standards, such as CDISC/SDTM..."
Machine Learning Engineer,Walmart eCommerce,"San Bruno, CA 94066",,"Data scientists, front and back-end engineers, product managers, and web and UX/UI teams collaborate alongside e-commerce experts to envision, prototype, and..."
"Junior Solution Analyst - Wave, New Ventures",McKinsey & Company,"San Jose, CA",,"You will validate raw data quality and transform the data using Excel. As one of the fastest-growing parts of our firm, New Ventures has more than 1,500..."
Sr. Data Scientist,Electronic Arts,"Redwood City, CA 94065",,"Work with a diverse team of data scientists and analysts to build robust, usable software for modeling, prediction and data exploration...."
Data Scientist / Researcher,Lockheed Martin,"Sunnyvale, CA 94089",,"This position will work closely with the SSC IT Analytics data scientist and analytics team members, performing data research and analysis, working with a..."
Principal Data Scientist,ASML,"San Jose, CA 95131 (North Valley area)",,Advanced Technology Development (ATD) Organization at ASML-Brion is looking for an experienced data scientist who has a passion to build data products and data...
Operations Research Scientist,Facebook,"Menlo Park, CA",,"Our scientist team identifies business problems and solves them by using various numerical techniques, algorithms, and models in Operations Research, Data..."
Software Engineer III - Big Data/Machine Learning,Walmart eCommerce,"Sunnyvale, CA",,"Implement highly scalable modules/components for data ingestion, precomputation/analytics pipelines. The Retail Core Technology team of engineers, data..."
Research Associate,Universities Space Research Association,"Moffett Field, CA",,"Ability to define problems, collect data, establish facts, and draw valid conclusions. Knowledge of instrument hardware and data acquisition software, while not..."
Data Scientist/Sr. Data Scientist,Visa,"Foster City, CA",,Do you solve complex data challenges with creative flair? Strong desire and unyielding mindset to solve the hardest data problems....
Applied Scientist Intern,"A2Z Development Center, Inc.","Palo Alto, CA",,"Experience with large data sets. Working towards a Masters or PhD in Machine Learning, Data Mining, Statistics, Applied Mathematics, or a related field...."
Staff Software Engineer - Search and Big Data,Walmart eCommerce,"Sunnyvale, CA",,"Data scientists, front and back-end engineers, product managers, and web and UX/UI teams collaborate alongside e-commerce experts to envision, prototype, and..."
Research Engineer - Salesforce Research (MetaMind),Desk.com,"Palo Alto, CA",,"Experience in GPU programming, data visualization, or web development. You will work closely with research scientists to develop models, prototypes, and..."
"Data Engineer, MTS2",Fanatics Inc.,"San Mateo, CA",,"You will collaborate closely with data scientists and cross functional business units to develop data pipelines, infrastructure and applications in the..."
Product Analyst,LimeBike,"San Mateo, CA",,"2+ years in an analyst, data scientist, or product manager role. Build charts and productionize data pipelines with our data engineer...."
Senior Business Data Analyst,Intuit,"Mountain View, CA 94039",,"The SBSEG Data Analytics & Science team brings data to. Marketers, product marketers and data scientists using machine learning to use in...."
Senior Scientist,Bio-Techne,"San Jose, CA",,Exceptional data analysis and interpretation skills. The Senior Scientist will help develop new technologies for protein analysis....
"Data Engineering Manager, Analytics",Facebook,"Menlo Park, CA",,"Experience with data sets, Hive, and data visualization tools. Build cross-functional relationships with Data Scientists, Product Managers and Software..."
Big Data Engineer,FocusKPI Inc.,"Sunnyvale, CA",,Knowledge of data modeling for both data warehousing and Big Data. The Big Data Engineering team is responsible for building and maintaining the state-of-the...
Principal Data Scientist,ASML,"San Jose, CA 95131 (North Valley area)",,Advanced Technology Development (ATD) Organization at ASML-Brion is looking for an experienced data scientist who has a passion to build data products and data...
Machine Learning Engineer,eBay Inc.,"San Jose, CA",,"Ability to mentor other data scientists and engineers. The team works on heterogeneous data sets (behavioral, transaction and crawled data) and focuses on..."
Sr. Data Scientist,Electronic Arts,"Redwood City, CA 94065",,"Work with a diverse team of data scientists and analysts to build robust, usable software for modeling, prediction and data exploration...."
Research Associate,Universities Space Research Association,"Moffett Field, CA",,"Ability to define problems, collect data, establish facts, and draw valid conclusions. Knowledge of instrument hardware and data acquisition software, while not..."
Senior Biocuration Scientist,Stanford University,"Stanford, CA 94305",,"Experience with data quality assessment. Demonstrated experience with relational databases, data integration, and statistics...."
Data Scientist/Sr. Data Scientist,Visa,"Foster City, CA",,Do you solve complex data challenges with creative flair? Strong desire and unyielding mindset to solve the hardest data problems....
2018 Research Scientist - Speech,"A2Z Development Center, Inc.","Sunnyvale, CA",,Good problem solving and data analysis skills. Experience working with data mining on large datasets (“big data”)....
Statistical Programmer Analyst,Genentech,"South San Francisco, CA",,"Has good understanding of data collection and database concepts including data flows in clinical trials, and Pharma industry data standards, such as CDISC/SDTM..."
Machine Learning Engineer,Walmart eCommerce,"San Bruno, CA 94066",,"Data scientists, front and back-end engineers, product managers, and web and UX/UI teams collaborate alongside e-commerce experts to envision, prototype, and..."
Senior Scientist,Bio-Techne,"San Jose, CA",,Exceptional data analysis and interpretation skills. The Senior Scientist will help develop new technologies for protein analysis....
Group Manager - Data Science,Intuit,"Mountain View, CA 94039",,And create a team of data scientists. And hire the best data scientists in the valley. Intuit is seeking a Data Science Leader to join the central data....
Group Manager Data Analytics & Science,Intuit,"Mountain View, CA 94039",,"Data roadmap from data quality to data visualization, and marshals resources. In data gap assessments, requirements and infrastructure implementation...."
Bioinformatics and Database Specialist,Thermo Fisher Scientific,"Santa Clara, CA 95051",,Work closely with molecular biologists and bioinformatics scientists to understand and refine data requirements....
Bioinformatics Scientist (PhD),DuPont,"Palo Alto, CA",,"Seeking a Bioinformatics Scientist. Experience working with NGS data. Transcriptomics, metabolomics, metabolic modeling and data mining of existing...."
Staff Engineer – Machine Learning,Sumo Logic,"Redwood City, CA 94063",,Assessing needs and solutions for large-scale data infrastructure. Human experts interacting with and being assisted by powerful machine learning algorithms...
Data Scientist- NLP,AppZen,"Santa Clara, CA",,We are looking for a Data Scientist to come and work on your growing AI stack. AppZen provides the world's first artificial intelligence powered solution for...
Staff Data Scientist,Walmart eCommerce,"Sunnyvale, CA",,"We are a highly motivated group of Big Data Geeks, Data Scientists and Applications Engineers, working in small agile group to solve this sophisticated problem...."
Distinguished Data Scientist,Huawei,"Santa Clara, CA",,"Automate data collection, pre-processing and/or analysis. We are looking for an experienced and enthusiastic Data Scientist and modeling expert with an interest..."
Data Scientist- Search Team,Walmart eCommerce,"Sunnyvale, CA",,Data Scientists are responsible for building large data sets from multiple sources in order to build algorithms for predicting future data characteristics....
Data Scientist IV - (B4),Applied Materials Inc.,"Santa Clara, CA",,"Experience in program managing different stages of data science life cycle – e.g. Data Acquisition, Data Preparation, Modeling etc...."
Data Scientist IV - (B4),Applied Materials Inc.,"Santa Clara, CA",,"Experience in program managing different stages of data science life cycle – e.g. Data Acquisition, Data Preparation, Modeling etc...."
Principal Data Scientist - SAP Innovative Business Solutions,SAP,"Palo Alto, CA",,For the Data Scientist position we are considering experienced candidates with high analytical problem-solving skills....
Junior Research Analyst - Marketing & Sales,McKinsey & Company,"San Jose, CA",,"Qualifications Bachelor's degree in business, marketing, finance or related field 0 - 2 years of professional experience Demonstrated interest in Marketing..."
Logistics Data Algorithm/Planning Scientist,Intellipro Group Inc.,"Santa Clara, CA",,"Logistics Data Algorithm/Planning Scientist. At least 3 years data mining and data analysis experience, can independently build the model to provide the..."
ITSM Data Scientist,ServiceNow,"Santa Clara, CA 95054",,ITSM Data Scientist. We’re looking for a data scientist to join the ITSM Insight team to help us leverage data science to empower our customers with business...
Systems Data Scientist III - (E3),Applied Materials Inc.,"Santa Clara, CA",,"Input and design of data acquisition systems, data structure and database design. Supports the timely development of products for manufacturing and process..."
Staff Scientist,SLAC National Accelerator Laboratory,"Menlo Park, CA",,Assist biological users to operate electron microscopes for their data collection and data quality assessment....
Knowledge Engineer,Amazon Corporate LLC,"Sunnyvale, CA",,"Previous experience with language data. Partnering with software engineers, product managers, machine learning scientists, and business leaders to identify..."
"Data Scientist Research Intern - FLA - Sunnyvale, CA",Fujitsu,"Sunnyvale, CA 94085",,"Data Scientist Research Intern. Data Scientist Research Intern - FLA - Sunnyvale, CA-FLA00351. Degree student in Data Scientist, Mathematic, Computer Science,..."
Compute Performance Developer Technology Engineer,NVIDIA,"Santa Clara, CA",,"NVIDIA is hiring passionate, world class computer scientists to work in its Compute Developer Technology (Devtech) team...."
Compute Performance Developer Technology Engineer,NVIDIA,"Santa Clara, CA",,"NVIDIA is hiring passionate, world class computer scientists to work in its Compute Developer Technology (Devtech) team...."
PE - Memory Architecture Researcher,Rambus,"Sunnyvale, CA 94089",,"Familiarity with current data center system configurations, applications, and performance limitations is highly desirable...."
Senior Research Scientist,MachineZone,"Palo Alto, CA",,"Data driven decision-making is integral to game development, platform, marketing and operations at MZ. Experience with mining of data streams and frameworks..."
Structured Data Analyst,eBay Inc.,"San Jose, CA",,"The Structured Data Analyst plays a critical role in supporting the Structured Data Initiative, using data and analytical rigor to inform strategy and decision..."
"Senior Real World Data Scientist, Personalized Healthcare",Genentech,"South San Francisco, CA",,Mentors RWD Scientists and Analysts on request. Effective mentoring of (Associate) RWD Scientists Background/Experience and Education:....
Staff Scientist,SLAC National Accelerator Laboratory,"Menlo Park, CA",,Assist biological users to operate electron microscopes for their data collection and data quality assessment....
Scientist III,Intermolecular,"San Jose, CA",,"Review simulation results and literature data. Assist in the development of automated data capture tools. Intermolecular, an innovative materials R&D company,..."
Machine Learning Platform Engineer,eBay Inc.,"San Jose, CA",,An engineer with solid experience in distributed systems and large scale data processing with the passion to solve tough engineering problems....
Principal Data Scientist - SAP Innovative Business Solutions,SAP,"Palo Alto, CA",,For the Data Scientist position we are considering experienced candidates with high analytical problem-solving skills....
Software Engineer - Artificial Intelligence & Machine Learning,Sizmek,"Redwood City, CA",,How do you use the rich data we have about users to make predictions? Sizmek’s technology platform supports a real-time bidding system that handles over 100...
Deep Learning Data Search Software Engineer​,NVIDIA,"Santa Clara, CA",,"We are now looking for a Deep Learning Data Search Software Engineer:. Artificial intelligence, the dream of computer scientists for over half a century, is no..."
"Sr. Director, Retail Data Science",Walmart eCommerce,"San Bruno, CA 94066",,"Experienced professional in Data Science, Machine Learning, Artificial Intelligence, Semantic Technologies, Natural Language Processing, Image Mining, Pattern..."
Data Scientist (Security),McAfee,"Santa Clara, CA 95052",,"Data Scientist (Security). Analyze source data and data flows, including structured and unstructured data...."
Senior Data Analyst,Walmart eCommerce,"Sunnyvale, CA",,"Data Analyst will collaborate with Product Manager, Engineers, Data Scientists, Category Managers and Analysts in other areas of walmart.com and grocery.walmart..."
Machine Learning Data Visualization,KLA-Tencor,"Milpitas, CA 95035",,"Responsibility will include the development of the front end of our web based, service oriented application that requires persistence, processing and..."
Senior Biocuration Scientist,Stanford University,"Stanford, CA 94305",,"Experience with data quality assessment. Demonstrated experience with relational databases, data integration, and statistics...."
Machine Learning and Search,Redfish Technology - High Tech Executive Recruiter...,"Los Altos, CA",,"Novel data structures, linking, and dynamic learning methods will create great opportunities for innovation...."
"Quantitative Scientist, PhD Intern/Co-op",Facebook,"Menlo Park, CA",,Work with HR and recruiting teams to understand their analytical requirements and translate that into data products....
"Data Scientist - Online Safety, Security",Facebook,"Menlo Park, CA",,"We’re looking for a Data Scientist to help us get a deep understanding of how these groups of people use Facebook, analyze current safety trends and develop..."
Auction and Delivery Data Scientist,Facebook,"Menlo Park, CA",,Experience with experimental design and understanding of statistical data analysis (e.g. Have a proven track record of analyzing and deriving insights from data...
Staff Software Engineer (Machine Learning),"Samsung Semiconductor, Inc.","San Jose, CA",,Experience working with large volumes of real-world noisy image data. Staff Software Engineer (Machine Learning)....
STAFF BIOINFORMATICS SCIENTIST,"GRAIL, Inc.","Menlo Park, CA",,"The Bioinformatics Scientist will be part of a cross functional product development team responsible for the development of methods, pipelines, and algorithms..."
Senior Statistician,AstraZeneca,"Redwood City, CA 94065",,Collaborate with data management and clinical operations over the course of trials to provide statistical input to study conducts and database development as...
Scientist III,Intermolecular,"San Jose, CA",,"Review simulation results and literature data. Assist in the development of automated data capture tools. Intermolecular, an innovative materials R&D company,..."
Population Geneticist - Ancestry Research,"23andMe, Inc.","Mountain View, CA 94041",,"For senior scientists:. Supervise, develop, and mentor junior scientists. Hands-on experience working with very large data sets in Python or R;..."
Biomedical Informatician,Stanford University,"Stanford, CA 94305",,Industry experience as a data scientist a plus. Implement data analysis through statistical programming. Experience with analysis of electronic medical data....
Staff Scientist- Associate,SLAC National Accelerator Laboratory,"Menlo Park, CA",,Excellent data processing and analysis skills. The Associate Staff Scientist position is the entry level in the Staff Scientist career path....
Sr. Big Data Engineer,Palo Alto Networks,"Santa Clara, CA 95054",,"Partner with data analyst, product owners and data scientists, to better understand requirements, finding bottlenecks, resolutions, etc...."
Software Engineer - Artificial Intelligence & Machine Learning,Sizmek,"Redwood City, CA",,How do you use the rich data we have about users to make predictions? Sizmek’s technology platform supports a real-time bidding system that handles over 100...
Structured Data Analyst,eBay Inc.,"San Jose, CA",,"The Structured Data Analyst plays a critical role in supporting the Structured Data Initiative, using data and analytical rigor to inform strategy and decision..."
"Senior Real World Data Scientist, Personalized Healthcare",Genentech,"South San Francisco, CA",,Mentors RWD Scientists and Analysts on request. Effective mentoring of (Associate) RWD Scientists Background/Experience and Education:....
"Scientist I, DMPK","Pharmacyclics, LLC","Sunnyvale, CA",,Ability to effectively communicate study designs and present data. Collaborate with discovery teams to provide ADME data for lead optimization....
"Sr. Data Scientist, Fire TV Product Management","A2Z Development Center, Inc.","Sunnyvale, CA",,"5+ years of work experience in deep data analysis and/or data science in consumer behavior at scale. As we grow our product selection, we are looking for a..."
"Senior Statistical Analyst, Data Analytics",Walmart eCommerce,"Sunnyvale, CA",,"We are a highly motivated group of Big Data Geeks, Data Scientists and Applications Engineers, working in small agile group to solve this sophisticated problem...."
"Software Engineer, Cloud Platform - UI",Toyota Research Institute,"Los Altos, CA",,Collaborate with other software engineers and research scientists to develop frameworks and tools for deploying and managing services and data pipelines....
Machine Learning Platform Engineer,eBay Inc.,"San Jose, CA",,An engineer with solid experience in distributed systems and large scale data processing with the passion to solve tough engineering problems....
Senior Computer Vision Scientist,Tinder,"Palo Alto, CA",,Hands-on experience in big data framework such as Spark and Hadoop. We are looking for a Computer Vision Scientist to implement computer vision and image...
Research Scientist II: Fibrosis,Gilead Sciences,"Foster City, CA",,Previous experience managing scientists is required. The ideal candidate will have experience applying data from human transcriptomics and genomics databases to...
Machine Learning Data Visualization,KLA-Tencor,"Milpitas, CA 95035",,"Responsibility will include the development of the front end of our web based, service oriented application that requires persistence, processing and..."
Deep Learning Data Scientist,NVIDIA,"Santa Clara, CA",,"Mine massive amounts of data and perform large-scale data analysis to derive useful business insights into product, customer, and market behavior...."
Data Scientist AI/ML,Adobe,"San Jose, CA",,"The Adobe Target data science team is looking for an exceptional data scientist/machine learning expert to help drive the advancement of cutting-edge analysis,..."
Staff Data Scientist – Machine Learning / Graph & Modeling,Chegg,"Santa Clara, CA 95054",,"Staff Data Scientist. Staff Data Scientist – Machine Learning. Ability to think about problems from a data perspective, establish conceptual connections to data..."
Deep Learning Data Scientist,NVIDIA,"Santa Clara, CA",,"Mine massive amounts of data and perform large-scale data analysis to derive useful business insights into product, customer, and market behavior...."
"Sr Associate, Data Scientist",KPMG,"Santa Clara, CA 95054",,"KPMG is currently seeking a Data Scientist, to join our Advanced Data and Analytics Organization. Five years of professional experience working as a Data..."
Senior Research Analyst,Stanford University,"Stanford, CA 94305",,Note: Not all unique aspects of the job are covered by this job description. THIS IS A THREE YEAR FIXED-TERM POSITION THAT MAY BE EXTENDED BASED ON...
Financial Analyst 2,Stanford University,"Stanford, CA 94305",,Construct and assemble data for budgeting and decision-making; Perform and design ad hoc analyses of large complex data sets:....
Interdisciplinary Engineer/Operations Research Analyst,Department of Defense,"Sunnyvale, CA","$86,663 - $112,665 a year",Works with sophisticated Commercial Off-the-Shelf (COTS) and Government Off-the-Shelf (GOTS) data review and analysis tools and reporting results....
"Sr. Director, Data Engineering",eBay Inc.,"San Jose, CA",,"THE DATA SERVICES & SOLUTIONS ORG eBay’s Data Services and Solutions (DSS) organization is a global team of 200+ data engineers, business systems analysts,..."
Sr. Product Engineer - Wafer Fab Data Analysis,ASML,"San Jose, CA 95131 (North Valley area)",,Working knowledge of statistical analysis and machine learning on large volume of data and data driven decisions....
"Lab Data Manager, II","Pharmacyclics, LLC","Sunnyvale, CA",,"Laboratory Data Manager, Data Acquisition Specialist, Clinical Data Manager, Non-Clinical Research Scientist, Biosample Repository Manager, Statistical..."
Principal Member of Technical Staff - Machine Learning,Oracle,"Redwood City, CA",,"It also provides comprehensive reporting capabilities by consolidating audit data from databases, operating systems, directories, and other sources...."
Statistician,Walmart eCommerce,"San Bruno, CA 94066",,Walmart.com's new leadership are driving for data driven decision making across the entire organization. We continuously build and invest in new technology...
"Director, Engineering - Artificial Intelligence & Machine Learning",Sizmek,"Redwood City, CA",,How do you use the rich data we have about users to make predictions? Sizmek’s technology platform supports a real-time bidding system that handles over 100...
Research Scientist,KLA-Tencor,"Milpitas, CA 95035",,"Analyzing experimental data and comparing with model. As a research scientist within KLA-Tencor, your responsibilities will include:...."
Motion Planning Algorithm Research Scientist / Engineer,AutoX Inc,"San Jose, CA",,"IMU, lidar, camera, odometry, radar), pose estimation, SLAM, probabilistic filtering, and/or 3D data. AutoX is an artificial intelligence company, based in..."
Analytic Science-Scientist,FICO,"San Jose, CA 95110 (Downtown area)",,Join a highly talented team of data scientists within FICO’s Product & Technology Organization. Apply advanced machine learning algorithms and big data...
Applied Scientist,"A2Z Development Center, Inc.","Sunnyvale, CA",,You will use a large amount of data to train and test algorithms to bring them up to production level quality....
Scientist,Cepheid,"Sunnyvale, CA",,Present data at weekly technical meetings. Experienced in interpreting and analyzing large scale experimental data as well as results from clinical trials....
Failure Investigation Scientist,Cepheid,"Sunnyvale, CA",,Experience with statistical analysis and data management for large volume complex data sets. Analyze historical data to identify trends and areas for...
Biomedical Informatician,Stanford University,"Stanford, CA 94305",,Industry experience as a data scientist a plus. Implement data analysis through statistical programming. Experience with analysis of electronic medical data....
Senior Computer Vision Scientist,Tinder,"Palo Alto, CA",,Hands-on experience in big data framework such as Spark and Hadoop. We are looking for a Computer Vision Scientist to implement computer vision and image...
Full Stack Developer- Machine Learning,SAP,"Palo Alto, CA",,"The world's most relevant enterprise data is part of SAP's system and business network. As Senior Backend Developer for Machine Learning Platform, you will work..."
18' Spring Data Science PhD Intern-SAMSUNG Pay,Samsung Research America,"Mountain View, CA 94043",,Working knowledge of big data tools and data pipelines. Come join the Samsung Pay Data Science team and enjoy building state-of-the-art data solutions!...
"Senior Scientist, Bioanalysis (HDX-MS)",Merck,"Palo Alto, CA",,"Through close collaboration with a cross-functional team of talented scientists, the responsibilities of the position include:...."
Principal Data Engineer,YuMe,"Redwood City, CA 94063",,Design and build data pipelines solutions to process large amounts of data using the latest Big Data technologies....
Data Scientist Intern (Summer 2018),Electronic Arts,"Redwood City, CA 94065",,"What a Data Scientist, Player Reliability does at EA:. Data Science Intern, Player Reliability - EA Digital Platform (EADP)...."
Data Analytics Program Manager,Cisco,"Milpitas, CA",,"People, processes, data, and things. You're a Data Analytics Program Management experience, with strong and practical knowledge on data- mining and statistics..."
Market Research Analyst,Applause,"San Mateo, CA",,ANALYSIS + DELIVERY Conduct in-depth analyses of qualitative and quantitative results to uncover actionable insights relevant to client business and research...
Principal Data Scientist,Verizon,"Palo Alto, CA 94301 (Professorville area)",,Verizon Corporate Technology is looking for Data Scientist. This position is responsible for meeting the big data needs of our various products and businesses....
"Staff Scientist, Bioinformatics",Thermo Fisher Scientific,"Santa Clara, CA 95051",,Creative analysis of complex data. Interaction with scientists across the organization. The successful candidate will contribute to all aspects of the...
Biotechnology Research Analyst,Franklin Templeton Investments,"San Mateo, CA 94403 (Sugerloaf area)",,Compile data from multiple sources to develop detailed financial models. Biotechnology Research Analyst-817803....
Data Analyst,Payette Group,"Palo Alto, CA",,This an exclusive opportunity to join a coveted team of Engineers and Data Scientists in a fast paced and rapidly growing VCbacked startup....
Semiconductor Patterning Data Scientist,ASML,"San Jose, CA 95131 (North Valley area)",,"The data scientist function is to perform investigative studies and exploratory data analysis to gain deep understanding of the challenges from mathematical,..."
Graduate Data Scientist,ARM Ltd.,"San Jose, CA",,"We have recently expanded the team from Cambridge UK, to the Bay Area and are looking for talented data scientists to help us shape the future of data science..."
Data Scientist - 1219757,Cisco,"San Jose, CA",,"Cisco's rich data landscape is an incredible playground for Data Scientists. Document, graph, log data, and semi-structured data...."
