position,company,location,salary,summary
Data Scientist,Rockstar New York,"New York, NY",,Rockstar Games is seeking an experienced data scientist to join our Analytics practice and help advance our business intelligence capabilities....
Data Scientist,Loadsmart,"New York, NY",,3+ years of experience as a data scientist. Develop and improve product features within the data science and data engineering team....
Data Scientist,Foot Locker,"New York, NY",,"We are searching for a forward thinking Data Scientist to drive data mining, build data products, and communicate findings to key stakeholders...."
Data Scientist,Pamten,"New York, NY",,"Data Scientist New York, NY 12 Months Financial experience or and a PHD is a must:. Requirements M.S in Computer Science, Statistics, Machine learning, Applied..."
Data Scientist,Capital One,"New York, NY",,"Writing software to clean and investigate large, messy data sets of numerical and textual data. Big, undefined problems and petabytes of data don't frighten you..."
Data Scientist,PlaceIQ,"New York, NY",,Data Scientists analyze PlaceIQ hyperlocal data sources to develop accurate predictions of audience and behavior....
Data Scientist,AdTheorent,"New York, NY",,We are looking to hire a results-oriented data scientist with experience in data analysis and predictive modeling....
Data Scientist,Xaxis,"New York, NY",,"You will join other data scientists to work on prediction, optimization, pricing and other types other problems on massive data sets to make a billion dollars..."
Data Scientist,Countr,"New York, NY",,Data is your mojo...gets a thrill diving deep into data and solving complex data problems on a daily basis. We are looking for Data Scientist who is a creative...
Data Scientist,ITL USA,"New York, NY",,Refine the output based on feedback from NLP scientists or senior data scientists. Infosys – Analytics – Data Scientist - NLP – US....
Data Scientist,Capgemini,"New York, NY",,"Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain. Good “Data Analysis” thinking with ability to analyze large datasets..."
Research Management Data Analyst,Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,"Ability to use data visualization software (e.g. Morgan Stanley is a leading global financial services firm providing a wide range of investment banking,..."
Market Research Analyst,WebMD,"New York, NY",,"The Analyst will maintain data integrity, use a variety of analytic techniques to understand data and relay the implications of the results to the project team...."
"Sr. Scientist, Product Development",The Nature’s Bounty Co,"Ridgefield Park, NJ",,"Scientist position that will lead our Confectionery Product Innovation! Modify methodologies to improve the quality, accuracy and usefulness of data...."
Market Research Analyst,WebMD,"New York, NY",,"The Analyst will maintain data integrity, use a variety of analytic techniques to understand data and relay the implications of the results to the project team...."
"Quantitative Analysis, Sr.Analyst - NY/Chicago - Markets Group",Federal Reserve Bank of New York,"New York, NY",,Experience working with financial market and portfolio data is a plus. Develop a solid understanding of current portfolio and transactional data within Markets’...
"Senior Scientist, Machine Learning and Virtual Screening",Schrodinger,"New York, NY",,"Senior Scientist, Machine Learning and Virtual Screening. The ideal candidate is a scientist experienced in the application, development, and refinement of..."
"Scientific Information Systems Analyst, Pharma",Katalyst Healthcares & Life Sciences,"Florham Park, NJ 07932",,Work with scientists to build quick turnaround tools to facilitate generic workflow capabilities of scientific data management....
MQA - Cross Asset Quantitative Analytics - Credit Quantitative Analyst,Citi,"New York, NY",,"Developing Excel spreadsheets and web-based data visualization tools to deliver analysis. United States,New York,New York...."
"Analyst, Program and Digital Research",NBCUniversal,"New York, NY",,"Ability to write clearly, analyze data and summarize data. Provide strategic insights based on Nielsen and Digital data for recurring and ad hoc requests...."
Senior Chemist - Polymer Science / Global Materials,Sun Chemical Corporation,"Carlstadt, NJ 07072",,Summarizes data in reports and/or presentations at regular intervals. Develop a strong working relationship in which he/she learns from experienced scientists...
Senior Data Analyst,Elsevier,"New York, NY 10010 (Gramercy area)",,Ability to troubleshoot and optimize complex data layer performance in the data layer. This role is for the senior data specialist of a new web based...
Associate Epidemiologist,Bayer,"Whippany, NJ",,"Within a team of scientists. Assess external data sources (health care databases,. Your tasks and responsibilities...."
Senior Data Scientist,SiriusXM,"New York, NY 10104 (Midtown area)",,"And types (web and application traffic data, domain-specific metadata, customer data, transactional data, product data, etc.)...."
"Director, Data Science",NBCUniversal,"New York, NY",,"Lead and manage a team of data scientists in the design and execution of advanced analytical data exploration, mining, inference, models and systems utilizing..."
"Senior Scientist, Research Analytics",Celgene Corporation,"Summit, NJ 07901",,"We seek a talented computational scientist who will work in a highly collaborative environment on the analysis, statistical modeling, and the generation of..."
Customer Consultant - Research Intelligence - NY,Elsevier,"New York, NY 10010 (Gramercy area)",,"Scopus, SciVal, Pure, data assets and analytical services. A global company based in Amsterdam, Elsevier partners with scientists, researchers, healthcare..."
Staff Associate and/or Senior Staff Associate (Applied Data Scientists),Columbia University,"New York, NY",,"The Data Science Institute of Columbia University invites applications to our Applied Data Scientist position(s) as candidates for Staff Associate (SA), and/or..."
Intermediate Research Analyst,OppenheimerFunds,"New York, NY",,"Able to make good decisions when faced with complex or ambiguous data. OppenheimerFunds is seeking an Analyst on the Global Equity team, specifically for the..."
AVP Intermediate Research Analyst,OppenheimerFunds,"New York, NY",,"Analyze economic and market data, industry trends, issuer credit quality and security characteristics to support investment decisions...."
RESEARCH SCIENTIST,HRA/DEPT OF SOCIAL SERVICES,"Manhattan, NY","$70,286 - $80,829 a year","And ensuring that data quality and security is maintained throughout the process of data collection, entry, and analysis...."
Data Science Director,AIG,"New York, NY",,Manage and develop a team of highly talented data scientist. We are looking for a top-notch strategic thinker and data science expert that can lead teams of...
Statistical Analyst II,Hospital for Special Surgery,"New York, NY",,"Build and improve on Macros to make data processing and presentation more efficient. Master’s degree or higher in biostatistics or a related field (e.g., data..."
Intermediate Research Analyst,OppenheimerFunds,"New York, NY",,"Able to make good decisions when faced with complex or ambiguous data. OppenheimerFunds is seeking an Analyst on the Global Equity team, specifically for the..."
AVP Intermediate Research Analyst,OppenheimerFunds,"New York, NY",,"Analyze economic and market data, industry trends, issuer credit quality and security characteristics to support investment decisions...."
Research Management Data Analyst,Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,"Ability to use data visualization software (e.g. Morgan Stanley is a leading global financial services firm providing a wide range of investment banking,..."
Data Scientist - Senior Consultant - New York!,Capgemini,"Jersey City, NJ",,"(Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
Data Science Director,AIG,"New York, NY",,Manage and develop a team of highly talented data scientist. We are looking for a top-notch strategic thinker and data science expert that can lead teams of...
Statistical Analyst II,Hospital for Special Surgery,"New York, NY",,"Build and improve on Macros to make data processing and presentation more efficient. Master’s degree or higher in biostatistics or a related field (e.g., data..."
Data Business Partner,Guardian News & Media,"New York, NY 10012 (Little Italy area)",,"Significant experience briefing analysts, data scientists, researchers and non-technical stakeholders across org...."
Senior Quantitative Analyst - Credit Risk,Capital One,"New York, NY",,Panel data analysis; Develop quantitative models based on statistical and mathematical principles and perform qualitative and quantitative data analysis and...
MQA – Algorithmic Quantitative Developer/Analyst - VP,Citi,"New York, NY",,"Perform analysis of large data sets comprising of market data, orders, executions and derived analytics. Experience applying statistical modelling and machine..."
Sr. Data Analyst,NYU Langone Health,"New York, NY",,"The ideal candidate will have experience with decision support systems, healthcare data, and data visualization software such as Tableau...."
Machine Learning Engineer,Nielsen,"New York, NY 10003 (Greenwich Village area)",,The Nielsen Marketing Cloud's data marketplace is the largest 3rd-party cross-device data set in the world with over 5B unique users and devices....
Credit Research Analyst,Deutsche Bank,"New York, NY",,Job Title: Credit Research Analyst Corporate Title: Assistant Vice President Location: New York About Deutsche Bank A Passion to Perform is what drives...
"Buyside Research Analyst,Financials",Lazard Ltd.,"New York, NY",,"Research Analyst, Financials As a Research Analyst at Lazard Asset Management, you will work as part of the Financials Research team and your day-to-day..."
OGIQ Research Analyst,Options Group,"New York, NY 10003 (Greenwich Village area)",,Maintain all pertinent applicant and interview data. An OGiQ Research Analyst’s primary role is to be the catalyst for growth to leverage the firm’s recruiting...
"Analyst, Research",JLL,"New York, NY",,"Respond to internal and external clients’ requests for data and insight. Strong analytical skills, problem solving skills, and ability to process and analyze..."
Research Analyst - Forum,Third Bridge,"New York, NY",,"We are currently looking to develop our Forum team. These are group conference calls, private meetings and roundtables, where industry thought leaders discuss..."
Research Analyst - Immediate Openings,Third Bridge,"New York, NY",,First job out of college not what you thought it would be? Boring? No real responsibility? Just a cog in a wheel? If you are ready to leave dull and join...
Portfolio Research Analyst,"Two Sigma Investments, LLC.","New York, NY",,"Proactively analyzing data, running simulations, and pursuing wide-ranging research to improve performance;..."
Sr. Market Research Analyst,SKIM,"Hoboken, NJ",,"Combining market-specific expertise and knowledge of advanced research methodologies, SKIM has been a valued partner for over 35 years. Typical SKIM clients..."
Big Data Engineer,Capgemini,"New York, NY",,"Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain. Big Data engineer...."
"Product Manager, (Data)",Dailymotion,"New York, NY",,"Collaborate very closely with our Data Scientists and Data Engineers to develop and implement new ideas and strategies for optimization, based on mathematical..."
"Analyst - Healthcare Analytics & Delivery, McKinsey New Ventures",McKinsey & Company,"New York, NY 10022 (Midtown area)",,"It is a unique mix of Healthcare Experts, physicians, statisticians, engineers, data scientists, and more. You will work with our Technology team to turn the..."
"Solution Analyst - Healthcare Analytics & Delivery, New Ventures",McKinsey & Company,"New York, NY 10022 (Midtown area)",,"It is a unique mix of Healthcare Experts, physicians, statisticians, engineers, data scientists, and more. As one of the fastest-growing parts of our firm, New..."
"Citi Research – Supervisory Analyst/Editor, Vice President - NYC",Citi,"New York, NY",,"Primary Location: United States,New York,New York Education: Bachelor's Degree Job Function: Research Schedule: Full-time Shift: Day Job Employee Status:..."
Business Analyst,Mount Sinai Health System,"New York, NY 10017 (Midtown area)",,"Analytic documentation systems for data entry/ingest, data cleaning, and. Analysts and data scientists that are passionate about developing a true system...."
"MD, Head of Data Science",S&P Global Ratings,"New York, NY 10041 (Financial District area)",,"Detailed knowledge (10+ years) in multiple data domains – familiarity with, and knowledge of financial data assets, as well as application of alternative data..."
Data Scientist - Senior Consultant - New York!,Capgemini,"Jersey City, NJ",,"(Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
Research Data Specialist,Weill Cornell Medicine,"New York, NY",,Approximately 2 years of prior relevant experience working with and manipulating data. Provides assistance to principle investigators in developing and...
Bell Labs Summer Intern,NOKIA,"Murray Hill, NJ",,"Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly..."
Principal Statistical Consultant,Novartis Pharmaceuticals,"East Hanover, NJ 07936",,"In statistics, biostatistics, data science, computational biology or another related field. Innovative clinical trial design, quantitative decision making,..."
"Analytics Consultant, Decision Analytics (Healthcare Claims Analytics)",EXL,"Jersey City, NJ",,Expertise in advanced analytics tools and languages to analyze large data sets from multiple data sources....
Scientist Pharmacovigilance,"Daiichi Sankyo, Inc.","Basking Ridge, NJ",,"Entry includes medical history, laboratory data, and concomitant and co-suspect drug products. Adverse event case processing for clinical and spontaneous cases,..."
"Citi Research – Supervisory Analyst/Editor, Vice President - NYC",Citi,"New York, NY",,"Primary Location: United States,New York,New York Education: Bachelor's Degree Job Function: Research Schedule: Full-time Shift: Day Job Employee Status:..."
Data Science - Senior Consultant,Capgemini,"Bloomfield, NJ",,"3-5 years professional work experience as a data scientist or on advanced analytics / statistics projects. Our team has worked with geospatial data, on social..."
Bell Labs Summer Intern,NOKIA,"Murray Hill, NJ",,"Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly..."
Research Data Specialist,Weill Cornell Medicine,"New York, NY",,Approximately 2 years of prior relevant experience working with and manipulating data. Provides assistance to principle investigators in developing and...
"Research Scientist, Neuroscience",Simons Foundation,"New York, NY 10010 (Gramercy area)",,"The Research Scientist will develop algorithms for analyzing high-dimensional data sets of brain activity obtained experimentally, for example, via multi..."
AI Research Scientist,Bloomberg,"New York, NY",,"The infrastructure and algorithms we develop are used across the company by data scientists. To extract relevant, meaningful, tradable, and actionable..."
Research Scientist (AI),Facebook,"New York, NY",,"Experience manipulating and analyzing data from different sources. Perform research that enables learning the semantics of data (images, video, text, audio, and..."
"Senior Manager, Data Scientist",Pernod Ricard,"New York, NY",,"Senior Manager, Data Scientist. Retrieve, prepare, and process a rich variety of data sources such as social media, CRM data, paid media data, sales data and..."
Senior Model Implementation Analyst,AIG,"New York, NY",,Creating and maintaining SAS processes to support reporting as a service to stakeholders Automating data pipelines from multiple sources in order to run...
Data Analyst / Data Scientist,Defined Clarity,"New York, NY",$65 - $75 an hour,We have a client that is looking for a data scientist to add to its team. Call Center or Customer care data experience a plus....
CIB - Global Research Analytics & Data Group – Analyst/Associate,JP Morgan Chase,"New York, NY 10179 (Midtown area)",,Quantitative and data management skills are required to analyze and oversee large data sets. General understanding of statistical analysis and data science...
"Analytics Consultant, Decision Analytics (Healthcare Claims Analytics)",EXL,"Jersey City, NJ",,Expertise in advanced analytics tools and languages to analyze large data sets from multiple data sources....
Research Support Specialist,The Rockefeller University,"New York, NY",,The Research Support Specialist is ideal for a scientist with hands-on LC-MS/MS experience who has or wishes to gain additional proteomics and small molecule...
Scientist Pharmacovigilance,"Daiichi Sankyo, Inc.","Basking Ridge, NJ",,"Entry includes medical history, laboratory data, and concomitant and co-suspect drug products. Adverse event case processing for clinical and spontaneous cases,..."
Associate Research Scientist,Columbia University,"New York, NY",,The candidate will also employ advanced statistical approaches for data analysis. The successful candidate will also have experience working closely with...
"Flatiron Research Fellow, Numerical Algorithms",Simons Foundation,"New York, NY 10010 (Gramercy area)",,The primary mission of the Center for Computational Biology is to create new computational frameworks that will enable scientists to analyze the large and...
"Senior Director, Data Science and Analytics",SapientRazorfish,"New York, NY",,"Data Scientists, Data Strategists, Data Engineers and Data Platform. Senior Director Data. Growth of the Data Discipline...."
Principal Data Management & Quantitative Analysis,BNY Mellon,"New York, NY",,"Oversees the development of statistical, financial and/or econometric models for analyzing asset performance, client reference data, securities data, derivative..."
Software Engineer,Persado,"New York, NY 10010 (Gramercy area)",,Imagine having a copywriter and data scientist for each person in your audience; Experience with relational data modeling. Who We Are:....
Software Engineer,PDT Partners,"New York, NY",,"Manage the codebase that runs order routing and execution, exchange connectivity, and market data. Designing and engineering our next generation platform for..."
Business Analyst,Mount Sinai Health System,"New York, NY 10017 (Midtown area)",,"Analytic documentation systems for data entry/ingest, data cleaning, and. Analysts and data scientists that are passionate about developing a true system...."
Senior Model Implementation Analyst,AIG,"New York, NY",,Creating and maintaining SAS processes to support reporting as a service to stakeholders Automating data pipelines from multiple sources in order to run...
"MD, Head of Data Science",S&P Global Ratings,"New York, NY 10041 (Financial District area)",,"Detailed knowledge (10+ years) in multiple data domains – familiarity with, and knowledge of financial data assets, as well as application of alternative data..."
Data Analyst / Data Scientist,Defined Clarity,"New York, NY",$65 - $75 an hour,We have a client that is looking for a data scientist to add to its team. Call Center or Customer care data experience a plus....
Sr. Scientist Formulation Development,Alvogen,"Pine Brook, NJ 07058",,Analyzes data and performs root cause analysis in trouble shooting. Scientist is responsible to develop products with minimal supervision that meets the...
Research Support Specialist,The Rockefeller University,"New York, NY",,The Research Support Specialist is ideal for a scientist with hands-on LC-MS/MS experience who has or wishes to gain additional proteomics and small molecule...
Associate Research Scientist,Columbia University,"New York, NY",,The candidate will also employ advanced statistical approaches for data analysis. The successful candidate will also have experience working closely with...
"Scientist II, Biologics DPD",Celgene Corporation,"Summit, NJ 07901",,Experience in multiple approaches for experimental design and statistical data analysis including Design of Experiments (DoE) and multivariate analysis modeling...
"Sr. Scientist, Product Development",The Nature’s Bounty Co,"Ridgefield Park, NJ",,"Scientist position that will lead our Confectionery Product Innovation! Modify methodologies to improve the quality, accuracy and usefulness of data...."
Research Scientist - AP-NORC Center for Public Affairs Research,National Opinion Research Center (NORC),"New York, NY",,"Leading strategic projects by providing technical input and direction to staff regarding research design, questionnaire content, data analysis, and study..."
"Budget Analyst, Clinical Research",Memorial Sloan Kettering,"New York, NY",,"Company Overview: At Memorial Sloan Kettering (MSK), we’re not only changing the way we treat cancer, but also the way the world thinks about it. By working..."
Data Science - Senior Consultant,Capgemini,"Bloomfield, NJ",,"3-5 years professional work experience as a data scientist or on advanced analytics / statistics projects. Our team has worked with geospatial data, on social..."
Senior Big-Data Equity Research Analyst – Evidence Lab,UBS,"New York, NY",,"Work with sector analysts, macro researchers, data providers, data scientists and technologists to design and implement the above analytic framework...."
"Scientist II, Biologics DPD",Celgene Corporation,"Summit, NJ 07901",,Experience in multiple approaches for experimental design and statistical data analysis including Design of Experiments (DoE) and multivariate analysis modeling...
Data Engineer,Celmatix,"New York, NY 10005 (Financial District area)",,"We are seeking a Data Engineer to join our growing Data Engineering team. Support the collection, management, storage, and analysis of electronic medical..."
Chief Analytics Officer,DEPT OF INFO TECH & TELECOMM,"Manhattan, NY","$75,338 - $170,000 a year","Lead and develop MODA?s core team of eight data scientists and project managers, and facilitate strategic collaboration among dozens of data analysts throughout..."
"Associate Research Scientist, CCA",Simons Foundation,"New York, NY 10010 (Gramercy area)",,Associate Research Scientists will develop algorithms and codes for computational astrophysics and/or for the analysis of large astronomy data sets....
Director of Data Engineering and Data Science Technology,New York Life Insurance Co,"New York, NY",,"Is this not why we became data scientists? Director of Data Engineering and Data Science Technology. We work with data ranging from demographics, credit and geo..."
GIS Analyst,DEPT OF ENVIRONMENT PROTECTION,"New York, NY","$59,708 - $72,246 a year","Performing environmental research by way of advanced GIS data analysis for water, storm/wastewater management and planning;..."
"Senior Analyst, Quantitative Research",Kelton Global LLC,"New York, NY",,WHO WE ARE: Kelton is a strategy consultancy that creates consumer-oriented business solutions based on core human truths. We create brand relevance and...
Software Engineer - Machine Learning / Data Science,eBay Inc.,"New York, NY 10011 (Chelsea area)",,Be able to extract patterns from large sets of data in order to deliver business insights from data Basic Qualifications:....
Associate Data Scientist - Computational Biology & Drug Disc,Research Foundation of The City University of New...,"New York, NY",$25 - $35 an hour,Department of Computer Science at Hunter College and The Center for Translational and Basic Research (CTBR) in CUNY are seeking a highly motivated Data...
Research Analyst - Public Credit Group,AIG,"New York, NY",,(1) assist the research team in underwriting new investment proposals and provide market / research data to the portfolio management team;...
Lead Data Scientist,Transfix.io,"New York, NY",,"As our Lead Data Scientist, you will manage a team of data scientists and engineers that have broad responsibilities ranging from ETL and data pipelining all..."
Global Macro Quant Researcher,"WorldQuant, LLC.","New York, NY",,Candidates will have a research scientist mind-set; We strive to understand data in ways our competitors don’t believe is possible....
Lead Data Scientist,Impact Radius,"New York, NY",,"As the Lead Data Scientist, you are responsible for the vision of the team through thought leadership and an unrelenting pursuit of excellence...."
ASSOCIATE SCIENTIST - Departmemt of Microbiology,Mount Sinai Health System,"New York, NY 10029 (Yorkville area)",,"Associate Scientist – 2191724. Application, analyzing data and presenting findings. And laboratories, our scientists continue to shape the future of clinical..."
Market Research Client Analyst,Kantar Millward Brown,"New York, NY",,"He or she will also develop questionnaires, drive data analysis and interpret research results. Strong analytical and critical thinking skills with the ability..."
Microbiology Technician 2,SGS,"Fairfield, NJ",,"Relay pertinent data to client by phone, if appropriate. Should know how to access appropriate technical references and document data in notebooks and LIMS...."
Director of Data Science - Virtual,Goodway Group,"New York, NY",,The Director of Data Science & Engineering is responsible for the engineers and data scientists in the Media Trading Intelligence team at Goodway ....
"Research Associate, CPG","Gartner, Inc.","New York, NY",,"Strong Communicator—the key is in distilling data down to understandable and consumable bites, using the data to craft a narrative in speech, writing, or..."
Quantitative Research Associate,"Two Sigma Investments, LLC.","New York, NY",,"Developing trading strategies, from idea generation and data collection to analysis and model creation;..."
Associate Bioengineer I,Celgene Corporation,"Township of Warren, NJ 07059",,"Organize, record and maintain experimental data Convey data analysis and interpretation to supervisor and colleagues with clarity and high level of accuracy...."
Market Research Analyst (Corporate),Benenson Strategy Group,"New York, NY",,"They are creative, intellectually curious, and have an interest in translating data into actionable insights...."
Data Engineer - Analytics Platform,Grubhub,"New York, NY",,Collaborate with data scientists to design and develop processes to further business unit and company-wide data science initiatives on a common data platform....
"Research Analyst - Project Employee - New York, NY",Navigant,"New York, NY",,Regularly uses close visual acuity and operates computer equipment to prepare and analyze and transmit data. Navigant’s Global Investigations & Compliance team...
CIB – High Grade Credit Research – Analyst – New York,JP Morgan Chase,"New York, NY 10179 (Midtown area)",,"Be creative in producing and presenting data for publications, presentations, and client requests. J.P...."
"Environmental Health Surveillance Analyst, Bureau of Childcare",DEPT OF HEALTH/MENTAL HYGIENE,"New York, NY","$59,708 - $65,678 a year","-Analyzing environmental and health data from a variety of sources, including but not limited to child care inspectional data;..."
Statistical/ Database Marketing Analyst,FULLBEAUTY Brands,"New York, NY",,"MA/MS degree in Statistics, Data Science or related analytical field of study. Capability to execute the complete modeling process from data extraction..."
Postdoctoral Research Fellow – Biologics Process Development,Merck,"Kenilworth, NJ",,"Strong skills in critical thinking, laboratory experimentation and data analysis. Experience with interpreting data generated from HPLC, NMR, mass spectroscopy,..."
Data Scientist - VIE - 18 month - US Newark,Air Liquide,"Newark, NJ",,"Missions & Responsabilités The VIE will contribute to the development of software packages related to Customer acquisition, Customer development (e.g., cross..."
Systems Analyst - Institutional Research,New York University,"New York, NY",,Arts and Science is seeking an experienced Systems Analyst to join the Department of Institutional Research. This individual will manage ties between local...
Machine Learning Infrastructure Engineer,Schrodinger,"New York, NY",,Experience with data mining or ETL technologies (eg. Ability to prototype and scale pipelines for ingesting data and training models....
"Director, Data Analytics and Robotics Auditing",S&P Global,"New York, NY",,Data Scientist Profile and Experience. The Audit Director - Data Analytics is responsible for leading the Data Analytics team....
"Senior Analyst, Marketing Analytics",Casper,"New York, NY",,"Experienced as a Data Analyst or Data Scientist, preferably at an e-commerce brand with a high volume of complex data for 3-5 years...."
Research Scientist,NYU Langone Health,"New York, NY",,May develop protocol for the collection and quality of research data. We have an exciting opportunity to join our team as a Research Scientist....
Sr. Data Scientist - NLP,Grubhub,"New York, NY",,Good understanding of data structures and computational complexity. Building and improving large scale food relevant taxonomy and unstructured data relevant...
Principal Data Scientist,Capital One,"New York, NY",,"Principal Data Scientist. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
Healthcare/Biotech Analyst Internship,Schrodinger,"New York, NY",,Strong analytical and critical thinking skills with ability to interpret large amounts of data. Interpret data from public industry reports and private...
Vice President – Research Analyst - Public Fixed Income Group,AIG,"New York, NY",,"Functional Area: IN - Investment Estimated Travel Percentage (%): Relocation Provided: AIG Asset Management (U.S.), LLC Headquartered in New York with..."
Data Science Manager,Capital One,"New York, NY",,"Data Science Manager. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
Data Science Manager – Premium Analytics,Spotify,"New York, NY 10011 (Chelsea area)",,"Data scientists in this area will be answering questions such as. Partner with business owners, product owners, and data scientists who are passionate about..."
Research and Analytics - Senior Analyst,JP Morgan Chase,"New York, NY 10004 (Financial District area)",,"Seeks to understand the meaning behind complex data, apply analysis techniques, and translate analysis into easy-to-understand and actionable observations...."
Data Scientist,MetroPlus Health Plan,"New York, NY","$90,000 - $115,000 a year","The Data Scientist will be tasked with leading data science projects to discover the information hidden in vast amounts of data, and help us make smarter..."
"Principal Scientist, Analytical Development",Celgene Corporation,"Summit, NJ 07901",,"Principal Scientist, Analytical Development. Generate laboratory clinical release and stability data. The Principal Scientist will have organizational and..."
"Principal Scientist, Translational Development",Celgene Corporation,"Summit, NJ 07901",,"Analysis of biomarker data in preclinical and clinical setting. Reporting to the Executive Director Translational Development, the principal scientist will be..."
Research Financial Analyst II,Hackensack University Medical Center,"Hackensack, NJ",,Participates in all levels of accounting activities within the Finance Department. Provides Research Grant and Oncology clinical trial Administration. This...
Senior Data Analyst,Atlantic Media,"New York, NY 10010 (Gramercy area)",,"Work with data scientists, engineers, and product managers to understand data needs. Provide guidance on the sourcing, management, and presentation of data...."
Interdisciplinary ((Computer Engineer/Computer Scientist) Recent Graduate),Department of the Army,"Picatinny Arsenal, NJ","$49,503 - $75,909 a year",Basic Requirement for Computer Scientist:. One year of specialized experience which includes assisting in performing technical projects and conducting data...
Data Scientist,Invesco,"New York, NY 10036",,"Data requirements and management:. Experience linking multiple data platforms (social media, open, etc) and with data visualization tools (e.g., Tableau)...."
"Scientist II, Biologics Drug Product Dev",Celgene Corporation,"Summit, NJ 07901",,The Scientist II will work within the Biologics Development & Manufacturing organization as a lead scientist for Drug Product development (formulation and...
Director of Data Management and Analytics,Success Academy Charter Schools,"New York, NY",,"And - Knowledge of appropriate data visualization techniques. Knowledge of the Python scientific and data libraries, particularly Pandas;..."
"Citi Research - US Equity Research, Data Analyst, VP/Director, NYC",Citi,"New York, NY",,At least 5 years of relevant data science/analytics experience; Originate ideas for data projects by coordinating with the Health Care team....
"Scientist II, Analytical Development",Celgene Corporation,"Summit, NJ 07901",,Generate laboratory clinical release and stability data. The Scientist II individual should work with minimal supervision to carry out laboratory based de novo...
Market Research Analyst (Corporate and Political),Benenson Strategy Group,"New York, NY",,"They are creative, intellectually curious, and have an interest in translating data into actionable insights...."
Postdoctoral Research Scientist,Columbia University,"New York, NY",,Assist in gathering and reviewing relevant data. A) Calculation of RBE and RER under different dose response assumptions including uncertainties from data...
Securitization Quantitative analyst,CA CIB Americas,"New York, NY",,"Run statistical analysis on performance data ; Crédit Agricole CIB est la banque de financement et d'investissement du Groupe Crédit Agricole, 13e groupe..."
Securitization Quantitative analyst,Crédit Agricole CIB,"New York, NY",,Type de métier Financement et Investissement Type de contrat VIE Durée (en mois) 18 Date prévue de prise de fonction 08/01/2018 Missions Your duties are...
CIB – High Grade Credit Research – Analyst – New York,JP Morgan Chase,"New York, NY 10179 (Midtown area)","Estimated salary: $109,000 - $139,000 a year","Be creative in producing and presenting data for publications, presentations, and client requests. J.P...."
"Senior Scientist, Immuno-Oncology",Pfizer Inc.,"Pearl River, NY 10965",,"Ability to effectively and positively interact and collaborate with other scientists, both within the group and together with other groups;..."
"Citi Research - US Equity Research, Data Analyst, VP/Director, NYC",Citi,"New York, NY",,At least 5 years of relevant data science/analytics experience; Originate ideas for data projects by coordinating with the Health Care team....
Senior Manager- Prescriptive Analytics,Verizon,"Basking Ridge, NJ 07920",,"Experience using data munging, data engineering, and feature engineering software. Experience using data munging, data engineering, and feature engineering..."
Market Research Analyst (Corporate and Political),Benenson Strategy Group,"New York, NY",,"They are creative, intellectually curious, and have an interest in translating data into actionable insights...."
Postdoctoral Research Scientist,Columbia University,"New York, NY","Estimated salary: $53,000 - $67,000 a year",Assist in gathering and reviewing relevant data. A) Calculation of RBE and RER under different dose response assumptions including uncertainties from data...
Securitization Quantitative analyst,CA CIB Americas,"New York, NY",,"Run statistical analysis on performance data ; Crédit Agricole CIB est la banque de financement et d'investissement du Groupe Crédit Agricole, 13e groupe..."
Securitization Quantitative analyst,Crédit Agricole CIB,"New York, NY",,Type de métier Financement et Investissement Type de contrat VIE Durée (en mois) 18 Date prévue de prise de fonction 08/01/2018 Missions Your duties are...
Senior Statistical Analyst,Scholastic,"New York, NY",,"This person will work collaboratively with analytics, data engineering and Scholastic’s businesses to support reporting, campaign selection, and strategic..."
"Research Scientist, Machine Learning (PhD University Grad)",Facebook,"New York, NY",,"Research and/or work experience in machine learning, NLP, recommendation systems, pattern recognition, signal processing, data mining, artificial intelligence,..."
People Scientist,Culture Amp,"New York, NY",,"Comfortable with data; Our customizable survey platform captures employee feedback and real-time data, telling a story to help organizations make better people..."
"Bioinformatics Scientist, Cancer Genomics",New York Genome Center,"New York, NY 10013 (Tribeca area)",,"Analyze sequencing data using the established pipeline(s); Assist collaborators with data access, analysis, and interpretation;..."
"Associate, Equity Research - Business Analyst","Jefferies & Company, Inc.","New York, NY",,"About Jefferies Associate, Equity Research - Business Analyst New York Company Jefferies, the global investment banking firm, has served companies and..."
"Senior Analyst, Data & Analysis",DigitasLBi,"New York, NY",,Senior Analyst – Data and Analysis. Outstanding quantitative and research skills and proven data interpretation capabilities....
Research and Analytics - Senior Analyst,JP Morgan Chase,"New York, NY 10004 (Financial District area)",,"Seeks to understand the meaning behind complex data, apply analysis techniques, and translate analysis into easy-to-understand and actionable observations...."
