position,company,location,salary,summary
Software Engineer,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,Understanding of data modeling principles. Ability to work with complex data models. Familiarity of industry best practices — code coverage Proficiency with...
Planning Associate,Michael Baker International,"Philadelphia, PA",,"Compiling and analyzing data on economic, social, and physical factors; Collect a variety of quantitative and qualitative data to prepare reports and maps...."
POSTDOC ASSOCIATE,Temple University Health System,"Philadelphia, PA",,The Postdoctoral Associate is a training post wherein the postdoc conducts independent original research under the mentorship of FCCC/ICR faculty with the goal...
Sr. Statistical Programmer (Sr. Associate),Pfizer Inc.,"Collegeville, PA",,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting of...
"Principal Scientist, Investigative Immunotoxicology",Johnson & Johnson Family of Companies,"Spring House, PA",,Conducts experiments and reports data following Data. The Principal scientist has responsibility. The Principal Scientist in Investigative Immunotoxicology....
"Principal Scientist, PK/PD",Johnson & Johnson Family of Companies,"Spring House, PA",,Supervise junior scientists. Presenting and publishing scientific data at conferences and in peer-reviewed journals....
DREXEL BIOCHEMICAL SUPPORT GROUP CO-OP,Johnson & Johnson Family of Companies,"Spring House, PA",,Submit data and outcomes to manager and follow. Co-op will serve as the primary scientist for the site-specific protein....
Coal Combustion Residual CCR Subject Matter Expert,o'brien & gere engineers,"Norristown, PA",,"Communicating with, guiding, and advising a variety of individuals representing our clients, including executives, scientists, engineers, regulators, legal..."
Analytical Scientist – PAS,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Peer review of analytical data. Analytical Scientist responsibilities include, but are not limited to, the following :...."
"Sr. Analyst, Investment Research & Analysis",Lincoln Financial,"Radnor, PA",,"Alternate Locations: Radnor, PA (Pennsylvania) Relocation assistance will be considered/provided for this opportunity within our company guidelines...."
Planning Associate,Michael Baker International,"Philadelphia, PA",,"Compiling and analyzing data on economic, social, and physical factors; Collect a variety of quantitative and qualitative data to prepare reports and maps...."
POSTDOC ASSOCIATE,Temple University Health System,"Philadelphia, PA",,The Postdoctoral Associate is a training post wherein the postdoc conducts independent original research under the mentorship of FCCC/ICR faculty with the goal...
Analytical Scientist – PAS,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Peer review of analytical data. Analytical Scientist responsibilities include, but are not limited to, the following :...."
Digital Innovation and Strategy Consultant,Mobiquity,"Wayne, PA",,"We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Mobile, web, voice, and IoT), combining our strengths in..."
Principal Medical Writing Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,The Principal Medical Writing Scientist will support the Oncology therapeutic area and will:. Make decisions that impact data interpretation and presentation in...
Bioassay Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Spring House, PA",,"Familiarity with Excel and data analysis. This scientist level position will support the Bioassay group. Scientist responsibilities include, but are not limited..."
QA Engineer,Mobiquity,"Wayne, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Principal statistician,Johnson & Johnson Family of Companies,"Spring House, PA",,"The Principal Scientist, Data Sciences will be part of a dynamic, accomplished. Generates wealth of data...."
"Director of Engineering, Technical Leads",Mobiquity,"Wayne, PA",,"We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Mobile, web, voice, and IoT), combining our strengths in..."
RESEARCH INVESTIGATOR SR,University of Pennsylvania,"Philadelphia, PA",,Experience must include processing and analysis of neuroimaging data. The ideal candidate will have demonstrated excellent qualifications in quantitative...
"Senior Scientist, Global Clinical Pharmacology",Johnson & Johnson Family of Companies,"Spring House, PA",,"This Senior Scientist, Global Clinical. Research, design, implementation, data analysis, interpretation, reporting, and...."
"Director, Therapeutic Area (TA) Clinician - Oncology, MD",Pfizer,"Collegeville, PA",,"Accountable for establishing Data Monitoring Committees (DMCs) and endpoint adjudication committees, including chartering, contracts, provision of relevant data..."
Sr Statistical Programmer II,Icon plc,"North Wales, PA",,"Ability to critically review data and implement corrective action steps effectively. Advanced/expert-level (project leadership/technical track, respectively)..."
Biochemist - West Chester,SGS,"West Chester, PA",,"Perform required sample preparation and analyze samples and interpret data. Assist Senior Scientists with chemical solutions preparation, detailed and complex..."
Senior Scientist II,SAINT-GOBAIN,"Malvern, PA 19355",,"Proficient in statistical analysis of data (MiniTab or equivalent). Provide leadership and guidance to engineers/research scientists, technologists, and interns..."
"Environmental Engineer, Geologist or Scientist - Entry Level","Langan Engineering and Environmental Services, Inc...","Doylestown, PA",,"Data management, processing and evaluation; Langan has an opening for an Environmental Engineer, Geologist or Scientist – Entry level in our Doylestown, PA..."
Senior Data Engineer,The Meet Group,"Philadelphia, PA",,"As a subject matter expert in data architecture, you will mentor junior engineers and data scientists. Working closely with our Data Scientists, you will also..."
RESEARCH SPECIALIST C,University of Pennsylvania,"Philadelphia, PA",,Participate in internal data sharing. Create graphs/figures for data presentations and publications. Research Specialist is expected to keep abreast of the work...
"Protein Mass Spectormetrist - West Chester, PA",SGS,"West Chester, PA",,Experience with de novo protein sequencing (manual and software-assisted data interpretation). Level scientist with a minimum of 5 to 7 yrs experience in...
"Protein Mass Spectormetrist - West Chester, PA",SGS,"West Chester, PA",,Experience with de novo protein sequencing (manual and software-assisted data interpretation). Level scientist with a minimum of 5 to 7 yrs experience in...
Director - CyberSec Business Information Systems,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Data analytics skills. Apply expert knowledge in data protection, 3rd party management and risk mitigation techniques...."
Data Visualization Software Engineer,KPMG,"Philadelphia, PA",,"Ability to perform data tasks, working with a variety of SQL, NoSQL, and HDFS data stores, and preparing data for visualization...."
Senior Research Analyst,Independence Blue Cross,"Philadelphia, PA",,"Three to five years experience analyzing large datasets, demonstrable technical experience and data management skills including data development, data..."
POSTDOC FELLOW,Temple University Health System,"Philadelphia, PA",,The Postdoctoral Fellow is a training post wherein the postdoc conducts independent original research under the mentorship of FCCC/ICR faculty with the goal of...
"Director, Therapeutic Area (TA) Clinician - Oncology, MD",Pfizer,"Collegeville, PA",,"Accountable for establishing Data Monitoring Committees (DMCs) and endpoint adjudication committees, including chartering, contracts, provision of relevant data..."
Proteomics,The Wistar Institute,"Philadelphia, PA 19104 (Belmont area)",,"While preference will be given to experienced scientists, we are willing to train exceptionally motivated individuals with strong analytical and communication..."
Geologist 3,CDM Smith,"Wayne, PA",,"As a member of this team, you would work independently or in a team environment with other geologists, engineers, and scientists...."
UX/Visual Designer,Mobiquity,"Wayne, PA",,"Give data meaning through information visualization. Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and..."
Senior Statistical Programmer Analyst,Johnson & Johnson Family of Companies,"Spring House, PA",,Design and development of statistical programs for the assigned project Perform quality control in support of clinical R&D analysis and reporting Maintain...
Proteomics,The Wistar Institute,"Philadelphia, PA 19104 (Belmont area)",,"While preference will be given to experienced scientists, we are willing to train exceptionally motivated individuals with strong analytical and communication..."
Microbial Control Technologist,The Dow Chemical Company,"Collegeville, PA 19426",,"Generating data, maintaining electronic databases, documenting results in laboratory notebooks and reports...."
"Scientist, Immunology",Johnson & Johnson Family of Companies,"Spring House, PA",,The Scientist will likely. Scientist will develop and qualify assays to evaluate biopharmaceutical. & Johnson's Family of Companies is recruiting for a...
Senior Process Engineer,GlaxoSmithKline,"Collegeville, PA 19426",,Work closely with process safety to assist in detailed engineering evaluations based on process safety data....
Technical Lead,Mobiquity,"Wayne, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Systems Architect,Mobiquity,"Wayne, PA",,"Design and document API level specifications and Data Models. We are a collective of consultants, designers, developers, cloud advisors, and data scientists -..."
Senior Project Scientist for Emergency Response,Weston Solutions,"West Chester, PA",,"Determines best method of data gathering, data base management, and analysis of data to achieve goals. Data management skills:...."
Retirement Plans Specialist - Human Resources,Thomas Jefferson University and Hospitals,"Philadelphia, PA",,"The University enrolls more than 3,700 future physicians, scientists and healthcare professionals. Safeguards data integrity through close interaction with..."
"Senior Associate, Data Scientist",KPMG,"Philadelphia, PA",,"Retrieve, process and prepare a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
Histotechnologist II,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,"Exhibits the ability to handle and interpret data, multitask, and maintains confidential material. This year of experience must be under the supervision of a..."
Systems Architect,Mobiquity,"Wayne, PA",,"Design and document API level specifications and Data Models. We are a collective of consultants, designers, developers, cloud advisors, and data scientists -..."
Web of Science Editor,Clarivate Analytics,"Philadelphia, PA",,"The Scientific & Academic Research business of Clarivate Analytics provides research and analytic solutions, including Web of Science, the “gold standard”..."
Backend Engineer,Oncora Medical,"Philadelphia, PA","$80,000 - $120,000 a year",Improve and optimize existing data pipelines in conjunction with data scientists and engineers. Identify and extract useful information from heterogeneous data...
"Regulatory Affairs Specialist, CMC",Katalyst Healthcares & Life Sciences,"Newtown, PA 18940",,"Support CMC scientists in collection of information to support change assessments and dossier strategy. MS Project for project planning, MS Excel for data..."
Scientist II,System One,"West Point, PA",,"Scientist responsibilities include, but are not limited to, the following:. A large pharmaceutical company in the Lansdale, PA is looking for an entry level..."
"Senior Scientist, Manufacturing Sciences and Technologies","Adaptimmune, LLC","Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",,"Initiating changes controls, perform data analysis, oversee pre and post implementation activities. Proficiency evaluating data, preparing reports, authoring..."
Cell Culture Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Responsible for data integrity and accuracy. Cell Culture Scientist responsibilities include, but are not limited to, the following :...."
Scientist- Characterization,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Characterization Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories Professional Scientific Services..."
Reference Standard Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Reference Standard Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Reference..."
Sr. Software Engineer- Decision Team/Simulation Platform,Grubhub,"Philadelphia, PA",,"Create tooling for massively parallel simulation execution, data collection, and analysis. Work with observational data so we can use it in the simulated..."
"Senior Scientist, Manufacturing Sciences and Technologies","Adaptimmune, LLC","Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",,"Initiating changes controls, perform data analysis, oversee pre and post implementation activities. Proficiency evaluating data, preparing reports, authoring..."
Cell Culture Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Responsible for data integrity and accuracy. Cell Culture Scientist responsibilities include, but are not limited to, the following :...."
Scientist- Characterization,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Characterization Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories Professional Scientific Services..."
Reference Standard Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Reference Standard Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Reference..."
Sr. Software Engineer- Decision Team/Simulation Platform,Grubhub,"Philadelphia, PA",,"Create tooling for massively parallel simulation execution, data collection, and analysis. Work with observational data so we can use it in the simulated..."
Principal Software Engineer-Mobile-iOS,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Data sets, social networks and collaboration platforms. UI and non UI), Core Data, SQLite, JSON, Network calls...."
VP Software Engineering (Clinical Solutions),Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"A global company based in Amsterdam, Elsevier partners with scientists, researchers, healthcare providers, educators and decision-makers in academic..."
Global TA Head Coagulation and Acquired Bleeding,CSL Behring,"King of Prussia, PA",,He/she will oversee the activities of assigned (Senior) Clinical Program Directors/ Scientists within his/her Therapeutic Area....
Integrated Support Planning and Management Specialist,BOEING,"Ridley Park, PA",,Skilled scientists and thinkers. Experience with data analysis and review. This position will have responsibility for executing elements of support program...
Big Data Software Engineer,KPMG,"Philadelphia, PA",,Lead the development of big data analytics and cloud applications to facilitate the work of data scientists and solution developers....
Nurse Scientist,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Participates in the development of databases related to pediatric nursing and supervises the collection and analysis of such data....
Senior Artifiicial Intelligence Architect,Vanguard,"Malvern, PA",,"Mentor AI Engineers and Data Scientists to grow their experience and skillsets, and on proper use of Machine Learning algorithms, tools, and frameworks...."
Principal Software Engineer - Android,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"We extensively use Machine Learning and Natural Language Processing to filter, extract and learn from vast data sets, social networks and collaboration..."
Environmental/Occupational Health Professional,Weston Solutions,"West Chester, PA",,"The Associate Scientist 2 provides clients with accurate and pertinent scientific data according to agreed upon methods, procedures, and techniques...."
"Scientist, Immunology",Johnson & Johnson Family of Companies,"Spring House, PA",,The Scientist will likely. Scientist will develop and qualify assays to evaluate biopharmaceutical. & Johnson's Family of Companies is recruiting for a...
"Scientist, Cellular Immunology",Johnson & Johnson Family of Companies,"Malvern, PA",,"Accurate capture of data in a timely manner and entry into appropriate systems (e.g. Janssen Research & Development, L.L.C., a division of Johnson & Johnson's..."
Quantitative Strategy Analyst,Harnham,"Philadelphia, PA",,You will join the Credit Risk team comprised of data and analytics professionals who are passionate about leveraging data and analytics to optimize operations...
Technical Lead,Mobiquity,"Wayne, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Systems Architect,Mobiquity,"Wayne, PA",,"Design and document API level specifications and Data Models. We are a collective of consultants, designers, developers, cloud advisors, and data scientists -..."
Environmental Scientist/Geologist,GHD,"Philadelphia, PA",,Summarizing data in tables and figures; Environmental Scientist/Geologist - PHI00062....
Senior Scientist BioAnalytical Services,"Frontage Laboratories, LLC","Exton, PA 19341",,"Perform high-volume sample analysis and/or data analysis, data QC, and data interpretation. Understanding of experimental design and planning, data collection,..."
Senior Medical Writing Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,Demonstrated ability to interpret and organize scientific data (e.g. The Senior Medical Writing Scientist will prepare sound scientific documents using...
UX Product Designer,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"We use Machine Learning and Natural Language Processing to filter, extract and learn from vast data sets, social networks and collaboration platforms...."
"Senior Scientist, Global Clinical Pharmacology, Oncology",Johnson & Johnson Family of Companies,"Spring House, PA",,"Preclinical-clinical data, translational PK/PD data, up to first-in-human (FIH). The Senior Scientist,. As a Senior Scientist responsibilities...."
Product Review Engineer,BOEING,"Ridley Park, PA",,"Ridley Park,Pennsylvania,United States 6H6BP3 The Boeing Defense, Space & Security (BDS) organization is seeking a Product Review Engineer (Level 3) to join..."
Statistician / Principal Statistician - US - Upper Providence,GlaxoSmithKline,"Upper Providence, PA",,• Masters or PhD in a Statistical discipline • Practical understanding of statistical modelling and its application to real world problems • Track record of...
Nurse Scientist,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Participates in the development of databases related to pediatric nursing and supervises the collection and analysis of such data....
Senior Artifiicial Intelligence Architect,Vanguard,"Malvern, PA",,"Mentor AI Engineers and Data Scientists to grow their experience and skillsets, and on proper use of Machine Learning algorithms, tools, and frameworks...."
Principal Software Engineer - Android,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"We extensively use Machine Learning and Natural Language Processing to filter, extract and learn from vast data sets, social networks and collaboration..."
Quantitative Strategy Analyst,Harnham,"Philadelphia, PA",,You will join the Credit Risk team comprised of data and analytics professionals who are passionate about leveraging data and analytics to optimize operations...
"Scientist, Cellular Immunology",Johnson & Johnson Family of Companies,"Malvern, PA",,"Accurate capture of data in a timely manner and entry into appropriate systems (e.g. Janssen Research & Development, L.L.C., a division of Johnson & Johnson's..."
Quant Research Analyst,3coast,"Philadelphia, PA","$150,000 - $250,000 a year","Experience in data and time series analysis strongly preferred. 2+ years of professional and/or academic experience in model development, big data analysis and..."
"Senior Scientist, Global Clinical Pharmacology, Oncology",Johnson & Johnson Family of Companies,"Spring House, PA",,"Preclinical-clinical data, translational PK/PD data, up to first-in-human (FIH). The Senior Scientist,. As a Senior Scientist responsibilities...."
Tax Research Analyst Associate Principal Tax Research Center,"Vertex, Inc.","King of Prussia, PA",,Vertex Inc is currently looking for a Tax Research Analyst to provide tax and legal expertise for our software products Essential Job Functions &...
Environmental Scientist/Geologist,GHD,"Philadelphia, PA",,Summarizing data in tables and figures; Environmental Scientist/Geologist - PHI00062....
Quantitative Finance Analyst 2017,"Montgomery Investment Technology, Inc.","Cinnaminson, NJ 08077",,"Summary Montgomery Investment Technology, Inc., a leading financial software development and valuation consulting firm, has an opening for the position of..."
Empower CDS Business System Owner - Pharmaceutical,GlaxoSmithKline,"Upper Providence, PA",,"Experience in data management, data integration, data mining, and analytics. Proven ability to seek, monitor, and interpret customer needs and to manage and..."
Institutional Advancement Coordinator,Philadelphia College of Osteopathic Medicine,"Philadelphia, PA 19131 (Wynnefield area)",,"Gathers, enters, and/or updates data to maintain various databases on prospects, donors, and alumni volunteers, as appropriate...."
Senior Environmental Geologist / Scientist / Engineer,GHD,"North Wales, PA",,"Senior Environmental Geologist / Scientist / Engineer - NOR00072. Our office in North Wales, Pennsylvania is looking for a Senior Environmental Engineer,..."
Forensic Scientist 3 (Digital Evidence),City of Philadelphia,"Philadelphia, PA",,Work is performed under the supervision of a higher level forensic scientist or technical superior. Employees must maintain status as a qualified Forensic...
"Geologist, Hydrogeologist, or Environmental Scientist - Entry Level","Langan Engineering and Environmental Services, Inc...","Philadelphia, PA 19103 (Belmont area)",,"Data management, processing and evaluation; Langan has an opening for a Geologist, Hydrogeologist, or Environmental Scientist – Entry Level in our Philadelphia,..."
Scientist - II (Associate),Ascent Services Group,"West Point, PA 19486",,"Scientist - II (Associate). Scientist responsibilities include, but are not limited to, the following:. Analyze, collate, track, and report data back to client..."
Robotics & Autonomy Research Intern,Lockheed Martin,"Cherry Hill, NJ 08002",,"These research scientists are a distributed team of scientists and engineers at ATL, other Lockheed Martin facilities, outside companies, and universities..."
Marketing Pursuit Leader (A/E Firm),Kleinfelder,"Exton, PA 19341",,"Must synthesize disparate data from multiple sources into coherent documents. We are engineers, scientists, and construction professionals providing solutions..."
Full Stack Developer,Mobiquity,"Wayne, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Forensic Biology Section Supervisor,NMS Labs,"Willow Grove, PA",,"Ability to define and resolve problems, collect data, establish facts and draw valid conclusions. Supervises lab personnel to include scientists and technicians..."
Associate Scientist/Study Director--Viral Clearance,Wuxi AppTec,"Philadelphia, PA",,Correctly analyzes scientific data with accuracy and precision. The Associate Scientist/Study Director (Viral Clearance) will Perform and direct assays...
Experience Architect,Mobiquity,"Wayne, PA",,"We are a collective of consultants, designers, developers, cloud advisors, and data scientists - spread across 3 continents and 9 offices - who create..."
UX Architect,Mobiquity,"Wayne, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Bench Scientist - L1,A10,"King of Prussia, PA",,Records and interprets data. Must be familiar with basic scientific principles and have experience in routine bench work and/or instrumental analysis....
Forensic Biology Section Supervisor,NMS Labs,"Willow Grove, PA",,"Ability to define and resolve problems, collect data, establish facts and draw valid conclusions. Supervises lab personnel to include scientists and technicians..."
DREXEL R&D BIOMATERIALS CO-OP,Johnson & Johnson Family of Companies,"West Chester, PA",,"Conduct experiments and provide data, results analysis, and reports to project teams in a timeline driven process, and will contribute to the efficient..."
"Principal Scientist, Cell Manufacturing Science and Technology","Adaptimmune, LLC","Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",,"Prepare data reports for internal use, regulatory filings, investor publications, and scientific conferences. We are recruiting a Principal Scientist to be part..."
Research Tech IV,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,"Formulates and performs lab experiments, analyzes results, interpretation of methodology & reports the data and maintains appropriate log books and lab notebook..."
Experience Architect,Mobiquity,"Wayne, PA",,"We are a collective of consultants, designers, developers, cloud advisors, and data scientists - spread across 3 continents and 9 offices - who create..."
UX Architect,Mobiquity,"Wayne, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Field Application Scientist II,Meso Scale Diagnostics,"Philadelphia, PA",,Assist existing customers with assay troubleshooting and data analysis. May supervise others’ work and/or mentor other Field Application Scientists....
Senior Software Engineer - Search,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,Design and work with complex data models. Strong proficiency with data manipulation language including optimization techniques....
Bioinformatics Engineer II,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Facilitate efficient transfer of bioinformatics data from data sources to data users with benchmarking and data quality checks....
Scientist/Group Leader,Eurofins Lancaster Laboratories Professional Scien...,"West Chester, PA",,Maintain accurate lab notebooks and perform data analysis. Present technical data in internal group meetings and write technical reports....
Senior Software Engineer - Search,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,Design and work with complex data models. Strong proficiency with data manipulation language including optimization techniques....
Bioinformatics Engineer II,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Facilitate efficient transfer of bioinformatics data from data sources to data users with benchmarking and data quality checks....
Finance Manager,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,Analyze and challenge business performance based on the financial data. This role has to analyze large amounts of data to understand relevant information that...
"Senior Associate Scientist, Bioassay Method Development",Johnson & Johnson Family of Companies,"Malvern, PA",,"Accurate capture of data in a timely manner, including maintenance of detailed records in compliance with applicable cGMP, safety, and environmental..."
Senior Incident Response & Security Engineer,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"A global company based in Amsterdam, Elsevier partners with scientists, researchers, healthcare providers, educators and decision-makers in academic..."
Director Product Management,Comcast,"Philadelphia, PA 19103 (Belmont area)",,"As a Director of Product for AI, you will work side-by-side with data scientists, engineers and other technologists who are building great experiences for our..."
Quantitative Finance Analyst 2017,"Montgomery Investment Technology, Inc.","Cinnaminson, NJ 08077",,"Summary Montgomery Investment Technology, Inc., a leading financial software development and valuation consulting firm, has an opening for the position of..."
Project Manager for the Research and Evaluation,Public Health Management Corporation,"Philadelphia, PA","$50,000 a year","Data presentation expertise in preparation of state-of-the-art data presentation materials including figures, tables, graphs, infographics, and communication..."
Senior Formulation Development Scientist,Virtus Pharmaceuticals,"Bristol, PA",,"Senior Formulation Development Scientist – Newtown, PA. Analyze lab data and design additional batches as required for further development...."
"Senior Product Manager II, Adaptive Solutions",Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Be proficient at pulling and accessing data from multiple sources, and managing through data ambiguity. Be comfortable analyzing data using existing software..."
"Associate Scientist, Bioassay Method Development",Johnson & Johnson Family of Companies,"Malvern, PA",,"Requirements is expected and the successful candidate will ensure data. Companies, is recruiting for a Associate Scientist, to be located in...."
Senior Associate/Manager,Exponent,"Philadelphia, PA 19104 (Belmont area)",,"Analyzing and synthesizing technical biomechanical data involving kinematics, dynamics, mechanisms of injury, and human tolerance...."
Service Technician,BOEING,"Ridley Park, PA","Estimated salary: $39,000 - $50,000 a year","Skilled scientists and thinkers. Assists in gathering data to evaluate reported discrepancies. Knowledge of, coursework or experience using aviation maintenance..."
"Senior Financial Analyst, Elsevier Health Markets",Elsevier,"Philadelphia, PA 19103 (Belmont area)","Estimated salary: $87,000 - $111,000 a year","Passion for digging into data to identify critical outcomes. Experience in reporting and analyzing data at the highest quality level, having demonstrated the..."
Medical Technologist,University of Pennsylvania Health System,"West Chester, PA",,"Makes correct judgments about the validity of test results based on quality control data. Individual must be certified as a Medical Laboratory Scientist,..."
Lead Software Engineer,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"A global company based in Amsterdam, Elsevier partners with scientists, researchers, healthcare providers, educators and decision-makers in academic..."
"Manager, Pharmacovigilance",Express Scripts,"Philadelphia, PA 19106 (City Center East area)",,"Senior Safety Scientist, Safety Scientist, Safety Data Manager, Safety Data Associate. Oversees projects and staff in the Pharmacovigilance Department and..."
"ONC HEME GI Field Medical Liaison - NJ, DE, Philadelphia",Bristol-Myers Squibb,"Philadelphia, PA",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Translating scientific or clinical data into an understandable..."
"Director, Clinical Safety & Risk Management (Vaccines/ID)",Merck,"Upper Gwynedd, PA",,The CSRM Senior Principal Scientist may supervise theactivities of CSRM Staff in the execution of safety data analysis andmedical writing....
Senior Visual Designer,Mobiquity,"Wayne, PA",,"We are a collective of consultants, designers, developers, cloud advisors, and data scientists - spread across 3 continents and 9 offices - who create..."
Safety Scientist,Express Scripts,"Philadelphia, PA 19106 (City Center East area)",,"ICSRs, aggregate data, requested line listings. Medical review of source documents, coding, data entry, report generation and distribution...."
"Manager, Clinical Project Scientist",Johnson & Johnson Family of Companies,"Horsham, PA",,"Support the Director, Clinical Project Scientist and therapeutic area leaders with franchise clinical initiatives (program quality, tracking against financial..."
Infrastructure Data Engineer,Harnham,"Philadelphia, PA","$180,000 a year",Big Data Engineer. Ideally Data Science exposure. You will also be working with a 15 strong team of Data Scientists so an understanding of ML concepts would be...
Munitions Response Project Engineer or Scientist,Weston Solutions,"West Chester, PA",,"As the Munitions Response Project Engineer or Scientist you will serve as a technical lead supporting project managers on pursuing, planning, and delivering..."
Environmental Remediation Scientist,PS&S,"Cherry Hill, NJ 08003",,"Direct and implement field and office data collection efforts, data validation, and data evaluation. PS&S is an award-winning “one-stop shop” of architecture..."
"Account Supervisor- Discovery USA, Chicago",Publicis Healthcare Communications Group,"Philadelphia, PA",,"High-level analysis of category, research, and competitive data. Analyzes and extracts findings/issues from all available marketing data...."
Senior Project Manager,Public Health Management Corporation,"Philadelphia, PA",,"Data presentation expertise in preparation of state-of-the-art data presentation materials including figures,tables, graphs, infographics, and communication..."
Sales Ops Business Partner Specialist- HANA DB Experience Required,SAP,"Newtown Square, PA",,Experience with data management/access/manipulation techniques. Working with business stakeholders to define the business problem / objective and specify the...
"Post-Doc Fellow - Anatomy, Pathology and Cell Biology",Thomas Jefferson University and Hospitals,"Philadelphia, PA",,"Run Western Blots, analyze data and prepare reports. The University enrolls more than 3,700 future physicians, scientists and healthcare professionals...."
"Immunology Therapeutic Area Head, US Medical Affairs",CSL Behring,"King of Prussia, PA",,Insures that all MA staff working in their TA are current in their knowledge of relevant CSL sponsored clinical trial data and medical literature....
Strategic Pricing Manager,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Data analysis/visualization tool proficiency (SQL, R, Tableau, etc.). A global company based in Amsterdam, Elsevier partners with scientists, researchers,..."
"Medical Director, Clinical Development Oncology",GlaxoSmithKline,"Collegeville, PA 19426",,"Development of high quality clinical plans and data analysis strategies that encompass appropriate imaging, biomarkers, surrogate endpoints, and enabling..."
"Medical Director, Clinical Development, GSK Oncology",GlaxoSmithKline,"Collegeville, PA 19426",,"Development of high quality clinical plans and data analysis strategies that encompass appropriate imaging, biomarkers, surrogate endpoints, and enabling..."
Sales Ops Business Partner Specialist- HANA DB Experience Required,SAP,"Newtown Square, PA",,Experience with data management/access/manipulation techniques. Working with business stakeholders to define the business problem / objective and specify the...
"Scientist, Bioanalytical Services","Frontage Laboratories, LLC","Exton, PA 19341",,"Perform high-volume sample analysis and/or data analysis, data QC, and data interpretation. Scientist / Bioanalytical Services Essential Functions Run sensitive..."
"Account Executive- Discovery USA, Philadelphia",Publicis Healthcare Communications Group,"Philadelphia, PA",,"Research on category, competitive data, and therapeutic areas. They are the expert strategists, artists, writers, scientists, advocates, and analysts working..."
Android Developer,Mobiquity,"Media, PA",,"Our team of consultants, designers, engineers, and data scientists engages consumers, patients, and employees across all channels (including mobile, web,..."
Procurement Agent 2,BOEING,"Ridley Park, PA",,"Skilled scientists and thinkers. Utilize data for source selection of suppliers based on ratings. Ridley Park,Pennsylvania,United States...."
